PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
6,7.0,848,10,1820,8,27,27,19,0,0,0,62,63,782,40,40,782,848.0,1820.0,248,1,782,1,6784000,14560000,14,2,0,2,0,16383,16383,63488,248,0,0,0,0.0,1
6,0.0,762,14,544,10,19,19,19,0,0,0,254,255,85,40,40,85,762.0,544.0,205,3,144,2,6096000,4352000,24,0,0,0,0,16383,16383,52480,205,0,0,0,0.0,1
6,7.0,137758,112,816,20,19,19,19,0,0,0,254,255,1500,40,40,1500,137758.0,816.0,68703,52,0,0,1102064000,6528000,34,0,8,0,90,16383,16383,24321,95,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,50689,255,0,0.0,1
6,0.0,2050,10,256,6,19,19,19,0,0,0,254,255,849,40,40,849,2050.0,256.0,849,1,0,0,16400000,2048000,14,0,0,2,0,16383,16383,20736,81,0,0,0,0.0,1
161,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,31746,255,0,0.0,1
17,17.0,912,2,0,0,0,0,0,0,0,0,254,254,456,456,0,456,912.0,0.0,0,0,0,0,7296000,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,3.0,324,6,426,4,26,26,18,0,0,0,62,63,165,48,48,165,324.0,426.0,66,1,165,1,2592000,3408000,8,2,0,0,0,16383,16383,16896,66,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,896,12,536,10,19,19,19,4294952,15,15,254,255,160,40,40,160,896.0,536.0,272,2,100,1,448000,264000,20,2,0,0,0,16383,16383,4096,16,0,0,0,0.0,1
6,7.0,68168,60,576,14,19,19,19,0,0,0,254,255,1500,40,40,1500,68168.0,576.0,33908,26,0,0,545344000,4608000,24,2,4,0,44,16383,16383,29696,116,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,40448,255,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,12927,255,0,0.0,1
6,0.0,552,10,336,8,19,19,19,4294952,15,0,254,255,100,40,40,100,552.0,336.0,100,1,0,0,272000,2688000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,878,255,0,0.0,1
6,7.0,810,10,256,6,19,19,19,0,0,0,254,255,229,40,40,229,810.0,256.0,229,1,0,0,6480000,2048000,14,2,0,0,0,16383,16383,58624,229,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,31491,255,0,0.0,1
6,0.0,1004,12,828,10,19,19,19,0,0,0,254,255,246,40,40,246,1004.0,828.0,326,2,246,1,8032000,6624000,16,6,0,0,0,16383,16383,17920,70,0,0,0,0.0,1
6,7.0,774,10,3188,8,27,27,19,0,0,0,62,63,1466,40,40,1466,774.0,3188.0,211,1,1466,1,6192000,25504000,14,2,0,0,2,16383,16383,54016,211,0,0,0,0.0,1
17,17.0,1492,2,0,0,0,0,0,0,0,0,254,254,746,746,0,746,1492.0,0.0,0,0,0,0,11936000,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1
55,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,1.0,953,19,1322,18,25,25,17,0,0,0,62,63,144,40,40,144,1248.0,1634.0,312,5,581,7,5632000,7360000,44,2,0,0,0,16383,16383,14336,56,0,0,0,0.0,1
6,0.0,624,10,256,6,19,19,19,0,0,0,254,255,136,40,40,136,624.0,256.0,136,1,0,0,4992000,2048000,14,2,0,0,0,16383,16383,34816,136,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
213,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,1.0,215,5,408,5,24,24,16,0,0,0,62,63,108,48,48,108,510.0,702.0,103,2,176,2,3264000,4480000,19,0,0,0,0,16383,16383,26368,103,0,0,0,227.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,4526,255,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,16640,255,0,0.0,1
6,0.0,762,14,624,12,19,19,19,0,0,0,254,255,85,40,40,85,762.0,624.0,205,3,144,2,6096000,4992000,26,0,0,0,0,16383,16383,52480,205,0,0,0,0.0,1
17,0.0,104,2,0,0,0,0,0,0,0,0,254,254,52,52,0,52,104.0,0.0,0,0,0,0,832000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,522,10,256,6,19,19,19,0,0,0,254,255,85,40,40,85,522.0,256.0,85,1,0,0,4176000,2048000,16,0,0,0,0,16383,16383,21760,85,0,0,0,0.0,1
17,0.0,110,2,956,2,0,0,0,0,0,0,62,62,478,55,55,478,110.0,956.0,0,0,0,0,880000,7648000,2,0,2,0,0,0,0,0,0,31008,52,57216,0.0,1
6,0.0,990,12,840,10,19,19,19,0,0,0,254,255,252,40,40,252,990.0,840.0,319,2,252,1,7920000,6720000,16,6,0,0,0,16383,16383,16128,63,0,0,0,0.0,1
215,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,552,10,336,8,19,19,19,4294951,16,16,254,255,100,40,40,100,552.0,336.0,100,1,0,0,256000,152000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
6,41.0,158786,126,976,24,19,19,19,0,0,0,254,255,1500,40,40,1500,158786.0,976.0,79217,59,0,0,1270288000,7808000,38,0,8,0,104,16383,16383,28929,113,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,4416,255,0,0.0,1
6,1.0,309,7,555,7,24,24,16,0,0,0,62,63,110,47,47,110,604.0,871.0,150,3,232,3,3656000,5232000,23,0,0,0,0,16383,16383,38400,150,0,0,0,227.0,1
6,0.0,522,10,256,6,19,19,19,0,0,0,254,255,85,40,40,85,522.0,256.0,85,1,0,0,4176000,2048000,16,0,0,0,0,16383,16383,21760,85,0,0,0,0.0,1
6,0.0,352,8,3742,10,19,19,19,0,0,0,62,63,1500,40,40,1500,352.0,3742.0,0,0,1743,2,2816000,29936000,14,2,0,0,2,16383,16383,0,0,0,0,0,0.0,1
6,1.0,9,1,108,1,24,24,0,0,0,0,62,63,108,48,48,108,304.0,384.0,0,0,0,0,2432000,3072000,11,0,0,0,0,0,16383,0,0,0,0,0,331.0,1
1,0.0,2024,2,0,0,0,0,0,0,0,0,254,254,1012,1012,0,1012,2024.0,0.0,0,0,0,0,16192000,0,0,0,0,2,0,0,0,21722,84,0,0,0,0.0,1
6,0.0,552,10,336,8,19,19,19,0,0,0,254,255,100,40,40,100,552.0,336.0,100,1,0,0,4416000,2688000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
6,0.0,552,10,336,8,19,19,19,0,0,0,254,255,100,40,40,100,552.0,336.0,100,1,0,0,4416000,2688000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
17,0.0,104,2,0,0,0,0,0,0,0,0,254,254,52,52,0,52,104.0,0.0,0,0,0,0,832000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,52480,255,0,0.0,1
6,7.0,834,10,2408,10,19,19,19,0,0,0,254,255,1036,40,40,1036,834.0,2408.0,241,1,1036,1,6672000,19264000,16,2,0,0,2,16383,16383,61696,241,0,0,0,0.0,1
102,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,7.0,862,12,26438,26,27,27,19,0,0,0,62,63,1500,40,40,1500,862.0,26438.0,215,1,13051,9,6896000,211504000,18,2,0,0,18,16383,16383,55040,215,0,0,0,0.0,1
6,1.0,797,15,1314,18,25,25,17,0,0,0,62,63,140,40,40,140,1092.0,1638.0,314,5,577,7,5280000,7440000,40,2,0,0,0,16383,16383,14848,58,0,0,0,0.0,1
6,0.0,530,10,336,8,19,19,19,0,0,0,254,255,89,40,40,89,530.0,336.0,89,1,0,0,4240000,2688000,18,0,0,0,0,16383,16383,22784,89,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
37,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,104,2,0,0,0,0,0,0,0,0,254,254,52,52,0,52,104.0,0.0,0,0,0,0,832000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,104,2,0,0,0,0,0,0,0,0,254,254,52,52,0,52,104.0,0.0,0,0,0,0,832000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,552,10,336,8,19,19,19,4294951,16,0,254,255,100,40,40,100,552.0,336.0,100,1,0,0,256000,2688000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
6,0.0,32260,40,1900,22,27,27,19,0,0,0,62,63,1500,40,40,1500,32260.0,1900.0,15954,16,782,7,258080000,15200000,36,4,0,2,20,16383,16383,20992,82,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,12028,255,0,0.0,1
6,1.0,9,1,108,1,24,24,0,0,0,0,62,63,108,48,48,108,304.0,416.0,0,0,0,0,2432000,3328000,11,0,0,0,0,0,16383,0,0,0,0,0,331.0,1
17,0.0,130,2,0,0,0,0,0,0,0,0,254,254,65,65,0,65,130.0,0.0,0,0,0,0,1040000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,998,12,702,8,19,19,19,0,0,0,254,255,223,40,40,223,998.0,702.0,323,2,223,1,7984000,5616000,14,6,0,0,0,16383,16383,17152,67,0,0,0,0.0,1
17,0.0,194,2,0,0,0,0,0,0,0,0,254,254,97,97,0,97,194.0,0.0,0,0,0,0,1552000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,7.0,834,10,1000,8,27,27,19,4294951,16,16,62,63,372,40,40,372,834.0,1000.0,241,1,372,1,392000,464000,14,2,2,0,0,16383,16383,61696,241,0,0,0,0.0,1
101,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,17.0,1444,2,0,0,0,0,0,0,0,0,254,254,722,722,0,722,1444.0,0.0,0,0,0,0,11552000,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1
6,7.0,978,10,256,6,19,19,19,0,0,0,254,255,313,40,40,313,978.0,256.0,313,1,0,0,7824000,2048000,14,0,2,0,0,16383,16383,14592,57,0,0,0,0.0,1
190,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,744,10,336,8,19,19,19,0,0,0,254,255,196,40,40,196,744.0,336.0,196,1,0,0,5952000,2688000,16,2,0,0,0,16383,16383,50176,196,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,102,2,0,0,0,0,0,0,0,0,254,254,51,51,0,51,102.0,0.0,0,0,0,0,816000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
114,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,5162,255,0,0.0,1
204,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,10980,44,9218,40,27,27,19,0,0,0,62,63,1500,40,40,1500,10980.0,9218.0,5314,18,4481,17,87840000,73744000,40,30,6,0,8,16383,16383,49664,194,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,10774,255,0,0.0,1
11,0.0,180,2,0,0,0,0,0,0,0,0,254,254,90,90,0,90,180.0,0.0,0,0,0,0,1440000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,19969,255,0,0.0,1
6,7.0,764,10,256,6,19,19,19,0,0,0,254,255,206,40,40,206,764.0,256.0,206,1,0,0,6112000,2048000,14,2,0,0,0,16383,16383,52736,206,0,0,0,0.0,1
6,0.0,770,14,666,12,19,19,19,4294951,16,16,254,255,85,40,40,85,770.0,666.0,209,3,205,3,360000,312000,26,0,0,0,0,16383,16383,53504,209,0,0,0,0.0,1
6,0.0,9214,24,1864,20,27,27,19,0,0,0,62,63,1500,40,40,1500,9214.0,1864.0,4431,8,804,7,73712000,14912000,34,4,0,0,6,16383,16383,20224,79,0,0,0,0.0,1
6,0.0,3140,12,830,10,19,19,19,0,0,0,254,255,1217,40,40,1217,3140.0,830.0,1394,2,247,1,25120000,6640000,16,4,0,0,2,16383,16383,29184,114,0,0,0,0.0,1
6,7.0,822,10,1222,8,27,27,19,0,0,0,62,63,483,40,40,483,822.0,1222.0,235,1,483,1,6576000,9776000,14,2,2,0,0,16383,16383,60160,235,0,0,0,0.0,1
1,0.0,2024,2,0,0,0,0,0,0,0,0,254,254,1012,1012,0,1012,2024.0,0.0,0,0,0,0,16192000,0,0,0,0,2,0,0,0,59352,231,0,0,0,0.0,1
6,127.0,576,10,256,6,19,19,19,0,0,0,254,255,112,40,40,112,576.0,256.0,112,1,0,0,4608000,2048000,16,0,0,0,0,16383,16383,28672,112,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,6394,255,0,0.0,1
6,0.0,369050,298,3450,64,27,27,19,4294936,31,31,62,63,1500,40,40,1500,369050.0,3450.0,184349,145,717,7,92256000,856000,100,2,20,0,240,16383,16383,7426,29,0,0,0,0.0,1
6,127.0,1600,10,256,6,19,19,19,4294951,16,16,254,255,624,40,40,624,1600.0,256.0,624,1,0,0,752000,120000,14,0,0,2,0,16383,16383,28672,112,0,0,0,0.0,1
6,7.0,900,12,3474,10,27,27,19,0,0,0,62,63,1500,40,40,1500,900.0,3474.0,234,1,1609,2,7200000,27792000,18,2,0,0,2,16383,16383,59904,234,0,0,0,0.0,1
6,0.0,586,10,256,6,19,19,19,0,0,0,254,255,117,40,40,117,586.0,256.0,117,1,0,0,4688000,2048000,16,0,0,0,0,16383,16383,29952,117,0,0,0,0.0,1
6,7.0,1840,10,1160,8,19,19,19,0,0,0,254,255,744,40,40,744,1840.0,1160.0,744,1,452,1,14720000,9280000,14,0,2,2,0,16383,16383,59392,232,0,0,0,0.0,1
6,7.0,784,10,464,8,27,27,19,0,0,0,62,63,216,40,40,216,784.0,464.0,216,1,104,1,6272000,3712000,16,2,0,0,0,16383,16383,55296,216,0,0,0,0.0,1
179,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,7.0,1068,10,256,6,19,19,19,0,0,0,254,255,358,40,40,358,1068.0,256.0,358,1,0,0,8544000,2048000,14,0,2,0,0,16383,16383,26112,102,0,0,0,0.0,1
226,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
222,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,1.0,9,1,74,1,16,16,0,0,0,0,254,255,74,48,48,74,304.0,310.0,0,0,0,0,2432000,2480000,11,0,0,0,0,0,16383,0,0,0,0,0,331.0,1
17,0.0,104,2,0,0,0,0,0,0,0,0,254,254,52,52,0,52,104.0,0.0,0,0,0,0,832000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,552,10,336,8,19,19,19,0,0,0,254,255,100,40,40,100,552.0,336.0,100,1,0,0,4416000,2688000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,522,10,336,8,19,19,19,0,0,0,254,255,85,40,40,85,522.0,336.0,85,1,0,0,4176000,2688000,18,0,0,0,0,16383,16383,21760,85,0,0,0,0.0,1
250,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,1056,12,746,8,19,19,19,0,0,0,254,255,245,40,40,245,1056.0,746.0,352,2,245,1,8448000,5968000,14,6,0,0,0,16383,16383,24576,96,0,0,0,0.0,1
6,7.0,762,10,336,8,19,19,19,0,0,0,254,255,205,40,40,205,762.0,336.0,205,1,0,0,6096000,2688000,16,2,0,0,0,16383,16383,52480,205,0,0,0,0.0,1
6,7.0,906,10,1042,8,27,27,19,0,0,0,62,63,393,40,40,393,906.0,1042.0,277,1,393,1,7248000,8336000,14,0,4,0,0,16383,16383,5376,21,0,0,0,0.0,1
6,7.0,788,10,1414,10,27,27,19,4294952,15,15,62,63,539,40,40,539,788.0,1414.0,218,1,539,1,392000,704000,16,2,0,2,0,16383,16383,55808,218,0,0,0,0.0,1
6,7.0,1332,12,3032,12,27,27,19,0,0,0,62,63,742,40,40,742,1332.0,3032.0,490,2,1348,2,10656000,24256000,16,4,0,4,0,16383,16383,59904,234,0,0,0,0.0,1
6,0.0,23790,34,1746,22,27,27,19,4294951,16,0,62,63,1500,40,40,1500,23790.0,1746.0,11719,13,705,7,11192000,13968000,38,2,0,2,14,16383,16383,50944,199,0,0,0,0.0,1
6,0.0,1566,30,928,22,19,19,19,4294764,203,203,254,255,85,40,40,85,5221044.0,336592.0,255,3,0,0,104000,56000,52,0,0,0,0,16383,16383,65280,255,0,0,0,0.0,1
17,0.0,1438,2,0,0,0,0,0,0,0,0,254,254,719,719,0,719,1438.0,0.0,0,0,0,0,11504000,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1
6,7.0,2772,10,3954,10,19,19,19,0,0,0,254,255,1500,40,40,1500,2772.0,3954.0,1210,1,1849,2,22176000,31632000,14,0,2,0,4,16383,16383,47616,186,0,0,0,0.0,1
6,1.0,551,11,696,9,24,24,16,0,0,0,62,63,111,40,40,111,846.0,1014.0,231,4,323,4,4280000,5824000,29,0,0,0,0,16383,16383,59136,231,0,0,0,213.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,11392,255,0,0.0,1
6,0.0,2302,54,282742,224,27,27,19,4294951,16,16,62,63,1500,40,40,1500,2302.0,282742.0,295,6,141243,109,1080000,133048000,78,0,14,2,184,16383,16383,9984,39,0,0,0,0.0,1
253,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,630,2,0,0,0,0,0,0,0,0,254,254,315,315,0,315,630.0,0.0,0,0,0,0,5040000,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,1
6,1.0,8771,13,534,8,17,17,17,0,0,0,254,255,1500,40,40,1500,9064.0,862.0,4302,4,187,2,26064000,5160000,24,0,0,0,6,16383,16383,52736,206,0,0,0,0.0,1
17,125.38,240,2,0,0,0,0,0,0,0,0,254,254,120,120,0,120,240.0,0.0,0,0,0,0,1920000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,10378,255,0,0.0,1
6,0.0,552,10,336,8,19,19,19,0,0,0,254,255,100,40,40,100,552.0,336.0,100,1,0,0,4416000,2688000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
6,0.0,54286,58,1826,24,27,27,19,0,0,0,62,63,1500,40,40,1500,54286.0,1826.0,26967,25,705,7,434288000,14608000,42,2,2,2,34,16383,16383,22272,87,0,0,0,0.0,1
138,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,7.0,68180,60,576,14,19,19,19,0,0,0,254,255,1500,40,40,1500,68180.0,576.0,33914,26,0,0,545440000,4608000,24,2,4,0,44,16383,16383,31232,122,0,0,0,0.0,1
6,0.0,352,8,956,8,19,19,19,0,0,0,62,63,350,40,40,350,352.0,956.0,0,0,350,1,2816000,7648000,14,0,2,0,0,16383,16383,0,0,0,0,0,0.0,1
167,0.0,200,2,0,0,0,0,0,0,0,0,254,254,100,100,0,100,200.0,0.0,0,0,0,0,1600000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,0.0,552,10,336,8,19,19,19,0,0,0,254,255,100,40,40,100,552.0,336.0,100,1,0,0,4416000,2688000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,11904,255,0,0.0,1
6,0.0,1150,12,780,10,19,19,19,0,0,0,254,255,222,40,40,222,1150.0,780.0,399,2,222,1,9200000,6240000,16,6,0,0,0,16383,16383,36608,143,0,0,0,0.0,1
6,7.0,2046,14,26262,26,27,27,19,0,0,0,62,63,1500,40,40,1500,2046.0,26262.0,847,3,11503,9,16368000,210096000,14,2,6,2,16,16383,16383,20224,79,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,38913,255,0,0.0,1
1,0.0,2024,2,0,0,0,0,0,0,0,0,254,254,1012,1012,0,1012,2024.0,0.0,0,0,0,0,16192000,0,0,0,0,2,0,0,0,51367,200,0,0,0,0.0,1
17,0.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,114.0,0.0,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,40192,255,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,4.0,4748,112,856166,644,27,27,19,0,0,0,62,63,1500,40,40,1500,4748.0,856166.0,318,5,427915,318,37984000,2554360704,144,0,38,20,554,16383,16383,15872,62,0,0,0,0.0,1
6,7.0,834,10,256,6,19,19,19,0,0,0,254,255,241,40,40,241,834.0,256.0,241,1,0,0,6672000,2048000,14,2,0,0,0,16383,16383,61696,241,0,0,0,0.0,1
17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1
6,20.0,596,10,550,10,19,19,19,4294952,15,15,254,255,122,40,40,122,596.0,550.0,122,1,147,2,296000,272000,20,0,0,0,0,16383,16383,31232,122,0,0,0,0.0,1
6,7.0,2014,10,256,6,19,19,19,0,0,0,254,255,831,40,40,831,2014.0,256.0,831,1,0,0,16112000,2048000,14,0,0,2,0,16383,16383,16128,63,0,0,0,0.0,1
